Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14
294, 1, 7, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
295, 1, 8, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
296, 1, 8, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
297, 1, 8, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
298, 1, 9, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
299, 1, 11, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
300, 1, 13, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
301, 1, 15, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 13, 6, 11
302, 1, 16, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
303, 1, 16, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
304, 1, 16, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
305, 1, 17, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
306, 1, 17, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
307, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
308, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
309, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
310, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
311, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
312, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
313, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
314, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
315, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
316, 1, 18, 4, 14, 9, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
317, 2, 18, 4, 14, 10, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
318, 2, 18, 4, 14, 10, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
319, 2, 18, 4, 14, 10, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
320, 2, 18, 4, 14, 10, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
321, 2, 18, 4, 15, 10, 12, 7, 8, 8, 17, 8, 8, 14, 6, 11
322, 2, 18, 4, 15, 10, 12, 7, 8, 8, 18, 8, 8, 14, 6, 11
323, 2, 18, 4, 15, 10, 12, 7, 8, 8, 19, 8, 8, 14, 6, 11
324, 2, 18, 4, 15, 10, 12, 7, 8, 8, 19, 8, 8, 14, 6, 11
325, 2, 18, 4, 15, 10, 12, 7, 8, 9, 19, 8, 8, 14, 6, 11
326, 2, 18, 4, 15, 10, 12, 7, 8, 9, 19, 9, 9, 14, 6, 11
327, 2, 18, 4, 15, 10, 12, 7, 8, 9, 19, 9, 9, 14, 6, 11
328, 2, 18, 4, 15, 10, 12, 7, 8, 9, 19, 9, 9, 14, 6, 11
329, 2, 18, 4, 15, 10, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
330, 2, 18, 4, 15, 10, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
331, 2, 18, 4, 15, 11, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
332, 2, 18, 4, 15, 11, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
333, 2, 18, 4, 15, 11, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
334, 2, 18, 4, 15, 12, 12, 7, 8, 10, 19, 9, 9, 14, 6, 11
335, 2, 18, 4, 15, 12, 12, 7, 8, 11, 19, 9, 9, 14, 6, 11
336, 2, 18, 4, 15, 12, 12, 7, 8, 11, 19, 9, 9, 14, 6, 11
337, 2, 18, 4, 15, 12, 12, 7, 8, 11, 19, 9, 9, 15, 7, 11
338, 2, 18, 4, 15, 12, 12, 7, 8, 11, 19, 9, 9, 15, 7, 11
339, 2, 18, 4, 15, 12, 12, 7, 8, 12, 19, 9, 9, 15, 7, 11
340, 2, 18, 4, 15, 12, 12, 7, 8, 12, 19, 9, 9, 15, 7, 11
341, 2, 18, 4, 15, 12, 12, 7, 8, 13, 19, 9, 9, 17, 7, 11
342, 2, 18, 4, 15, 12, 12, 7, 8, 14, 19, 9, 9, 17, 7, 11
343, 2, 18, 4, 15, 12, 12, 7, 8, 14, 19, 9, 9, 17, 7, 11
344, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
345, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
346, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
347, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
348, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
349, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
350, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
351, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
352, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 7, 11
353, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 8, 11
354, 2, 18, 4, 15, 12, 12, 7, 8, 15, 19, 9, 9, 17, 8, 11
355, 2, 18, 4, 15, 12, 12, 7, 8, 16, 19, 9, 9, 17, 9, 11
356, 2, 18, 4, 15, 12, 12, 7, 8, 16, 19, 9, 9, 17, 9, 11
357, 2, 18, 4, 15, 12, 12, 7, 8, 17, 19, 9, 10, 17, 9, 11
358, 3, 18, 4, 15, 12, 12, 7, 8, 17, 19, 9, 10, 17, 9, 11
359, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
360, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
361, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
362, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
363, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
364, 3, 18, 4, 15, 12, 13, 7, 8, 17, 19, 9, 10, 17, 9, 11
365, 3, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
366, 3, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
367, 3, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
368, 3, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
369, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
370, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
371, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
372, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
373, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
374, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 17, 9, 11
375, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 9, 10, 18, 9, 11
376, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 10, 18, 9, 11
377, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 10, 19, 9, 11
378, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 10, 19, 9, 11
379, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 10, 19, 9, 11
380, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 11, 19, 9, 11
381, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 11, 19, 9, 11
382, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 11, 19, 9, 11
383, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 11, 19, 9, 11
384, 4, 18, 4, 15, 12, 13, 7, 9, 17, 19, 10, 11, 19, 9, 11
385, 4, 18, 4, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 12
386, 4, 18, 4, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 12
387, 4, 18, 4, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 12
388, 4, 18, 4, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 12
389, 4, 18, 5, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 12
390, 4, 18, 5, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
391, 4, 18, 5, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
392, 4, 18, 5, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
393, 4, 18, 6, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
394, 4, 18, 7, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
395, 4, 18, 9, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
396, 4, 18, 9, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 13
397, 4, 18, 9, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
398, 4, 18, 9, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
399, 4, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
400, 4, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
401, 4, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
402, 5, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
403, 5, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
404, 5, 18, 10, 15, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
405, 5, 18, 10, 16, 12, 13, 7, 10, 17, 19, 10, 11, 19, 9, 14
406, 5, 18, 11, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 9, 14
407, 6, 18, 12, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 9, 14
408, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 9, 14
409, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 9, 14
410, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 9, 14
411, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 10, 11, 20, 10, 14
412, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 11, 11, 20, 10, 14
413, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
414, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
415, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
416, 8, 19, 12, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
417, 8, 19, 13, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
418, 8, 19, 13, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
419, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
420, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
421, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
422, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
423, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
424, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
425, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
426, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 10, 14
427, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 12, 14
428, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 14, 14
429, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 15, 14
430, 8, 19, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 17, 14
431, 8, 20, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 19, 14
432, 8, 20, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 20, 14
433, 8, 20, 14, 16, 12, 13, 7, 10, 17, 19, 12, 11, 20, 20, 14
434, 8, 20, 14, 16, 13, 13, 7, 10, 17, 19, 12, 11, 20, 20, 14
435, 8, 20, 14, 16, 13, 13, 7, 10, 17, 19, 12, 11, 20, 20, 14
436, 8, 20, 14, 16, 13, 13, 7, 10, 17, 19, 12, 11, 20, 21, 14
437, 8, 20, 14, 16, 13, 13, 7, 10, 17, 19, 12, 11, 20, 21, 14
438, 8, 20, 14, 16, 13, 13, 7, 10, 17, 19, 12, 11, 20, 21, 14
439, 8, 20, 14, 16, 13, 13, 7, 11, 17, 19, 12, 11, 20, 21, 14
440, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 21, 14
441, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 21, 14
442, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 22, 14
443, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 22, 14
444, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 22, 14
445, 8, 20, 14, 16, 13, 13, 7, 12, 17, 19, 12, 11, 20, 22, 14
446, 8, 20, 14, 16, 13, 13, 7, 13, 17, 19, 12, 11, 20, 23, 14
447, 8, 20, 14, 16, 14, 13, 7, 13, 17, 19, 12, 11, 20, 23, 14
448, 8, 20, 14, 16, 14, 13, 7, 13, 17, 20, 12, 11, 20, 23, 14
449, 8, 20, 14, 16, 14, 13, 7, 13, 17, 21, 12, 11, 20, 23, 14
450, 8, 20, 14, 16, 14, 13, 7, 13, 17, 21, 12, 11, 20, 23, 14
451, 8, 20, 14, 16, 14, 13, 7, 13, 17, 21, 12, 11, 20, 23, 14
452, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 24, 14
453, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 14
454, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 14
455, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
456, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
457, 8, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
458, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
459, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
460, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
461, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
462, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
463, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
464, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
465, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
466, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
467, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 11, 20, 26, 15
468, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 12, 20, 26, 15
469, 9, 20, 14, 16, 14, 13, 7, 13, 17, 22, 12, 12, 20, 26, 15
470, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
471, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
472, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
473, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
474, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
475, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
476, 9, 20, 14, 16, 14, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
477, 9, 20, 14, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
478, 9, 20, 14, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
479, 9, 20, 14, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
480, 9, 20, 14, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
481, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
482, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
483, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
484, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
485, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
486, 9, 20, 15, 16, 15, 14, 7, 13, 17, 22, 12, 12, 20, 26, 15
487, 9, 20, 15, 16, 15, 14, 7, 14, 17, 22, 12, 12, 20, 26, 15
488, 9, 20, 15, 16, 15, 14, 7, 14, 17, 22, 12, 12, 20, 26, 15
489, 9, 20, 15, 16, 15, 14, 7, 15, 17, 22, 12, 12, 20, 26, 15
490, 9, 20, 15, 16, 15, 14, 7, 15, 17, 22, 12, 12, 20, 26, 15
491, 9, 20, 15, 16, 15, 14, 7, 15, 17, 22, 12, 12, 20, 26, 15
492, 9, 20, 15, 16, 15, 14, 7, 15, 17, 23, 12, 12, 20, 26, 15
493, 9, 20, 15, 16, 15, 14, 7, 15, 17, 23, 12, 12, 20, 26, 15
494, 9, 20, 15, 16, 15, 15, 7, 15, 17, 23, 12, 12, 20, 26, 15
495, 9, 20, 16, 16, 15, 15, 7, 15, 17, 23, 12, 12, 20, 26, 15
496, 9, 20, 16, 16, 15, 15, 7, 15, 17, 23, 12, 12, 20, 26, 15
497, 9, 20, 16, 16, 15, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
498, 9, 20, 16, 16, 15, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
499, 9, 20, 17, 16, 15, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
500, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
501, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
502, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
503, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
504, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
505, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
506, 10, 20, 17, 16, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
507, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
508, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
509, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
510, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
511, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
512, 10, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
513, 11, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
514, 11, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
515, 11, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
516, 11, 20, 18, 17, 16, 15, 7, 15, 18, 23, 13, 12, 20, 27, 15
517, 11, 20, 18, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
518, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
519, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
520, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
521, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
522, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
523, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
524, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
525, 11, 20, 19, 17, 16, 15, 7, 15, 18, 23, 14, 12, 20, 27, 15
526, 11, 20, 19, 17, 16, 15, 7, 16, 18, 23, 14, 12, 20, 27, 15
527, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 27, 15
528, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 27, 15
529, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 27, 15
530, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 27, 15
531, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
532, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
533, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
534, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
535, 11, 21, 19, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
536, 11, 21, 20, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
537, 11, 21, 20, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
538, 11, 21, 20, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
539, 11, 21, 21, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
540, 11, 21, 22, 17, 16, 16, 7, 16, 18, 23, 14, 12, 20, 28, 15
541, 11, 21, 23, 17, 17, 16, 7, 16, 18, 23, 14, 12, 20, 29, 15
542, 11, 21, 23, 17, 17, 16, 7, 16, 18, 23, 14, 12, 20, 30, 15
543, 11, 21, 23, 17, 17, 16, 7, 16, 18, 23, 14, 12, 20, 30, 15
544, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
545, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
546, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
547, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
548, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
549, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
550, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
551, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
552, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
553, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
554, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
555, 11, 21, 23, 17, 17, 16, 7, 17, 18, 23, 14, 12, 20, 30, 15
556, 11, 21, 23, 17, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
557, 11, 21, 23, 17, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
558, 11, 21, 23, 17, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
559, 11, 21, 23, 17, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
560, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
561, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
562, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
563, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
564, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
565, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
566, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
567, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
568, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
569, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
570, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
571, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
572, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
573, 11, 21, 23, 18, 17, 17, 7, 17, 18, 23, 14, 12, 20, 30, 15
574, 11, 21, 23, 18, 17, 17, 8, 17, 18, 23, 14, 12, 20, 30, 15
575, 11, 21, 23, 18, 17, 17, 8, 17, 18, 23, 14, 12, 20, 30, 15
576, 11, 21, 23, 18, 17, 17, 8, 17, 18, 23, 14, 12, 20, 30, 15
577, 11, 21, 23, 18, 17, 17, 8, 17, 18, 23, 14, 12, 20, 30, 15
578, 11, 21, 23, 18, 17, 17, 8, 18, 18, 23, 14, 12, 20, 30, 15
579, 11, 21, 23, 18, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
580, 12, 21, 23, 18, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
581, 13, 21, 23, 20, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
582, 13, 21, 23, 20, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
583, 13, 21, 23, 20, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
584, 14, 21, 23, 20, 17, 17, 8, 19, 18, 23, 14, 12, 20, 30, 15
585, 14, 21, 23, 20, 17, 17, 8, 19, 18, 23, 15, 12, 20, 30, 15
586, 14, 21, 23, 20, 17, 17, 8, 19, 18, 23, 15, 12, 20, 30, 15
587, 14, 21, 23, 20, 17, 17, 9, 19, 18, 23, 15, 12, 21, 30, 15
588, 15, 21, 23, 20, 17, 17, 9, 19, 18, 23, 15, 12, 21, 30, 15
589, 15, 21, 23, 20, 17, 17, 9, 19, 18, 23, 15, 12, 21, 30, 15
